cryo_sleep_flag,passenger_age,room_service_spend,food_court_spend,shopping_mall_spend,spa_amenities_spend,vr_deck_spend,cabin_deck_tier,transported_or_survived
0,11.489,345.742,1069.396,1167.584,429.663,834.97,1,1
1,30.412,1071.412,1728.51,487.3,0.0,1709.37,8,1
0,37.401,171.676,0.0,527.223,0.0,0.0,8,0
1,49.392,100.042,0.0,657.234,72.874,0.0,3,1
1,40.425,605.014,2724.609,1127.436,0.0,0.0,2,1
0,38.652,284.554,269.606,847.541,0.0,900.189,1,1
1,28.841,0.0,690.041,416.215,761.557,1589.943,1,1
1,33.436,555.494,369.588,676.179,320.463,0.0,8,1
1,45.493,0.0,0.0,0.0,0.0,0.0,1,1
1,9.341,0.0,2398.235,604.724,0.0,2756.996,4,1
1,23.108,0.0,0.0,0.0,2044.535,113.811,4,0
1,17.184,1099.495,0.0,0.0,0.0,565.537,1,1
1,33.308,0.0,0.0,0.0,586.752,0.0,8,0
1,45.223,477.139,0.0,394.801,0.0,814.46,6,1
0,19.642,242.277,0.0,0.0,349.907,1308.064,8,0
0,0.0,0.0,0.0,792.241,813.371,614.786,6,1
1,22.229,421.322,1190.914,388.508,0.0,2127.901,6,1
0,40.789,529.239,0.0,799.494,302.722,0.0,2,1
1,35.527,603.266,1515.365,0.0,1619.802,23.973,1,0
1,33.995,0.0,2128.181,751.496,2247.652,542.977,6,0
0,24.08,1108.153,1387.41,1349.28,166.985,788.21,1,1
1,10.094,0.0,191.534,597.929,355.849,539.345,3,1
1,35.214,666.269,619.337,612.595,2742.466,0.0,6,0
1,16.32,701.698,0.0,264.975,1558.417,628.141,8,0
1,58.577,0.0,289.465,0.0,0.0,0.0,3,0
0,35.987,649.299,0.0,596.268,0.0,0.0,3,1
1,19.871,0.0,1283.192,0.0,1362.204,334.106,6,0
1,19.441,0.0,3537.303,0.0,0.0,0.0,5,0
1,26.699,979.032,1049.786,0.0,1506.499,0.0,3,0
0,24.647,0.0,0.0,0.0,677.73,0.0,6,0
1,43.636,0.0,16.524,529.545,879.493,2134.599,7,1
0,30.61,0.0,596.989,453.02,27.593,883.518,3,1
0,17.757,396.954,554.829,198.512,0.0,177.398,2,1
1,54.466,182.774,0.0,265.425,1918.192,0.0,4,0
1,28.69,576.244,744.35,0.0,38.589,0.0,4,0
0,38.764,0.0,0.0,0.0,0.0,0.0,4,0
1,19.485,0.0,0.0,0.0,221.849,1051.66,7,0
0,33.084,144.602,1224.957,0.0,522.324,1289.283,5,0
0,32.356,1453.627,0.0,505.764,0.0,974.407,1,1
1,1.545,146.022,1095.854,0.0,0.0,466.312,3,1
1,56.214,925.394,0.0,0.0,0.0,1669.068,7,1
0,46.069,245.061,2567.791,0.0,1239.808,0.0,2,0
0,22.439,0.0,0.0,5.291,0.0,1439.448,5,1
0,12.568,59.629,181.6,0.0,0.0,0.0,7,0
0,32.866,110.527,846.736,214.354,0.0,0.0,4,0
1,29.214,612.37,0.0,0.0,0.0,0.0,5,0
1,32.979,1113.497,622.087,228.544,1807.692,0.0,7,0
1,30.682,453.793,1140.428,88.976,327.827,992.021,2,1
1,35.087,991.6,1602.736,1106.343,861.374,0.0,6,1
1,48.262,0.0,1399.797,448.442,900.136,0.0,5,0
0,35.953,0.0,243.827,0.0,371.802,1049.422,4,1
1,13.305,0.0,274.042,0.0,227.741,644.369,1,1
1,47.076,424.389,3268.93,200.916,1458.979,1310.722,7,0
1,50.969,0.0,1589.867,0.0,470.596,838.229,4,0
1,72.129,694.352,0.0,0.0,1849.007,0.0,7,0
1,12.271,0.0,569.986,925.746,992.913,379.908,4,1
0,31.4,247.97,47.828,573.325,0.0,431.39,4,1
0,0.0,666.458,287.599,461.747,0.0,0.0,7,1
0,35.744,0.0,0.0,0.0,0.0,0.0,5,0
1,20.325,1599.06,0.0,409.499,1649.303,0.0,2,1
0,54.928,35.951,2623.867,0.0,0.0,2438.411,4,1
0,17.155,0.0,1144.892,284.72,0.0,0.0,8,0
1,4.351,322.761,0.0,0.0,661.756,1594.51,6,1
1,21.402,241.738,1910.068,1019.122,203.116,0.0,5,1
1,0.343,166.769,1757.555,0.0,634.025,1233.281,2,1
0,38.515,864.274,18.858,860.079,2388.795,1247.616,1,1
0,0.0,705.839,1310.716,191.793,1314.378,1300.22,8,0
1,28.398,413.62,0.0,0.0,339.712,707.219,4,1
1,0.0,512.601,0.0,263.522,0.0,1746.235,3,1
0,23.516,152.167,2248.256,580.675,0.0,697.272,5,1
0,51.007,1374.069,123.924,935.378,1092.151,2099.206,6,1
1,33.049,0.0,0.0,345.36,0.0,0.0,1,1
1,15.911,310.774,374.036,0.0,2665.067,665.701,1,0
0,27.563,262.266,355.694,201.153,325.858,597.49,1,1
1,28.252,748.632,1888.042,1187.404,363.733,0.0,5,1
0,34.617,0.0,467.204,924.7,0.0,908.563,2,1
0,8.864,0.0,0.0,678.908,856.412,0.0,3,1
0,36.296,321.935,1704.067,615.585,0.0,0.0,8,0
0,0.0,402.8,594.948,561.692,2691.382,0.0,6,0
1,19.182,1188.24,0.0,818.903,1759.086,1936.558,2,1
1,21.164,0.0,1835.997,0.0,1392.726,56.873,4,0
0,36.867,970.551,682.394,0.0,0.0,2575.228,3,1
0,28.317,1758.819,453.511,208.642,535.955,1143.097,2,1
0,8.322,0.0,663.49,0.0,1639.995,770.503,4,0
0,14.21,0.0,0.0,0.0,962.416,0.0,7,0
0,30.782,0.0,0.0,0.0,0.0,0.0,3,0
1,26.893,229.103,454.299,1561.776,0.0,849.12,5,1
1,19.892,586.462,216.404,246.23,0.0,224.91,6,1
1,21.268,0.0,1976.914,372.668,0.0,0.0,7,0
1,37.746,1230.879,710.887,0.0,1991.657,0.0,6,0
0,20.752,0.0,1475.885,0.0,0.0,0.0,4,0
0,26.767,0.0,461.274,0.0,1031.511,2212.016,2,1
0,58.379,939.362,1717.546,975.39,0.0,2623.942,3,1
0,8.068,0.0,927.033,357.194,0.0,515.239,4,1
0,2.074,87.316,466.105,505.213,0.0,456.39,4,1
1,38.97,2246.493,434.06,583.597,0.0,0.0,5,1
0,18.499,212.172,0.0,0.0,1971.805,0.0,4,0
1,23.545,0.0,1058.299,947.261,601.307,1743.938,3,1
1,17.064,182.692,401.754,0.0,0.0,2267.255,1,1
1,24.363,186.979,0.0,957.49,1428.862,0.0,3,0
1,50.38,324.422,1777.754,417.689,1664.435,213.02,3,0
0,39.23,650.471,0.0,0.0,424.451,0.0,5,1
1,40.071,0.0,0.0,0.0,2548.224,0.0,5,0
1,8.173,1316.906,1683.262,0.0,1213.721,1545.204,6,0
1,11.884,379.324,828.628,821.438,1060.918,0.0,7,0
0,0.0,692.416,392.569,156.148,0.0,789.793,6,0
0,16.669,0.0,751.204,0.0,1000.138,1064.65,4,1
0,41.394,1056.148,665.297,380.418,548.47,150.741,8,0
1,35.237,52.916,0.0,0.0,881.812,1237.721,6,0
1,24.899,400.409,30.886,0.0,0.0,455.034,5,1
0,27.688,0.0,2389.826,1109.661,450.909,1577.986,4,1
1,18.356,0.0,0.0,230.08,0.0,0.0,1,1
0,30.867,667.333,68.039,5.678,0.0,0.0,2,1
0,38.722,0.0,0.0,0.0,1408.135,224.596,5,0
1,5.378,0.0,345.582,0.0,0.0,0.0,7,0
1,32.195,0.0,0.0,0.0,427.905,0.0,8,0
1,41.054,674.319,1034.09,889.553,676.302,0.0,5,1
1,22.189,0.0,686.776,0.0,669.219,1295.616,1,1
0,37.81,143.524,1378.257,182.358,0.0,0.0,7,0
0,67.405,229.768,0.0,0.0,608.333,0.0,5,0
0,26.539,0.0,41.591,0.0,828.064,1158.36,6,0
0,33.506,0.0,179.133,511.495,1118.461,0.0,6,0
0,17.667,438.581,996.776,381.519,2216.785,0.0,6,0
1,30.538,0.0,0.0,1151.89,567.614,0.0,8,0
0,34.444,906.871,1548.785,922.056,380.454,0.0,1,1
0,30.728,848.425,1873.699,40.802,0.0,0.0,4,0
0,13.724,687.46,0.0,434.854,789.541,902.105,8,0
1,30.889,1402.852,0.0,0.0,1044.121,1219.773,5,1
1,48.471,165.992,0.0,1320.693,98.466,1128.307,5,1
1,34.281,641.773,3608.863,813.448,909.074,1464.215,6,0
1,41.468,0.0,0.0,265.024,0.0,1603.191,4,1
0,24.682,1814.04,2463.151,282.221,1048.092,0.0,8,0
0,38.499,1509.362,0.0,979.116,1313.863,772.933,5,1
1,31.91,227.722,0.0,494.564,1298.491,0.0,8,0
1,14.687,471.281,0.0,1042.832,439.629,0.0,3,1
0,32.459,1103.543,0.0,0.0,0.0,888.435,1,1
0,14.116,124.359,128.522,428.288,0.0,0.0,2,1
1,19.14,0.0,0.0,0.0,964.673,0.0,3,0
1,30.651,788.093,0.0,1153.572,3003.694,965.251,7,0
1,32.161,270.986,1840.166,1035.983,0.0,812.175,2,1
1,11.351,338.946,1918.552,188.388,811.421,443.569,3,1
0,42.756,0.0,1589.156,1029.953,0.0,0.0,3,1
0,36.008,0.0,1078.799,1168.544,0.0,1081.021,7,1
0,18.134,373.493,561.292,211.668,0.0,1014.318,8,1
1,6.474,808.225,0.0,1554.283,0.0,389.57,7,1
1,25.971,73.226,0.0,152.449,1798.779,0.0,3,0
0,21.757,1153.679,885.595,49.868,0.0,0.0,1,1
0,29.584,0.0,0.0,654.889,19.789,1179.725,2,1
0,22.916,0.0,0.0,0.0,0.0,1693.551,4,1
0,0.0,176.3,1833.496,217.79,0.0,0.0,4,0
1,22.563,166.315,2730.779,959.283,1824.175,37.843,6,0
0,23.721,720.48,921.954,180.763,531.174,130.226,8,0
0,36.871,0.0,1777.749,0.0,0.0,588.638,8,0
0,18.225,1109.261,154.982,375.699,0.0,0.0,8,0
0,51.501,1498.496,0.0,0.0,0.0,0.0,5,1
0,1.237,194.556,1184.606,654.552,262.1,1552.407,1,1
0,46.356,1032.312,1133.147,559.866,500.181,2184.423,8,1
0,24.86,0.0,536.002,993.984,2395.132,0.0,6,0
1,40.034,918.894,159.149,678.218,0.0,0.0,6,1
1,29.117,900.73,1604.653,780.537,271.706,156.044,1,1
1,43.954,781.234,0.0,0.0,0.0,103.121,1,1
1,22.577,209.884,0.0,620.232,1351.203,1345.295,3,1
0,12.619,0.0,0.0,1272.333,700.3,357.371,1,1
1,47.887,0.0,551.968,0.0,959.398,0.0,4,0
1,26.411,0.0,0.0,1177.853,689.595,0.0,1,1
0,31.102,0.0,0.0,0.0,0.0,1208.916,7,0
0,45.287,299.458,0.0,0.0,1642.392,929.487,3,0
1,13.553,0.0,137.27,335.872,1188.355,1413.588,2,1
1,36.337,0.0,0.0,570.91,1317.083,0.0,6,0
0,19.741,0.0,554.646,680.58,1700.455,2230.359,8,0
1,26.15,0.0,1946.764,0.0,769.443,0.0,1,0
0,29.012,948.974,612.59,413.342,1939.092,1045.081,7,0
0,6.997,0.0,2299.585,0.0,725.404,0.0,7,0
0,17.096,0.0,2050.798,0.0,69.036,0.0,6,0
0,46.915,0.0,1383.282,0.0,302.736,1939.074,2,1
1,40.407,440.346,539.623,0.0,283.772,1172.932,5,1
0,27.123,516.562,477.0,462.093,0.0,0.0,3,1
0,31.404,0.0,1366.56,815.24,2105.078,0.0,6,0
1,23.881,884.063,0.0,0.0,635.925,405.653,1,1
0,46.992,1153.639,0.0,367.098,414.212,839.848,5,1
1,25.195,0.0,1040.405,0.0,737.102,1614.158,5,1
1,31.246,0.0,0.0,522.288,3587.84,0.0,2,0
1,44.044,0.0,0.0,0.0,0.0,0.0,6,0
0,17.117,0.0,450.269,0.0,0.0,464.817,6,0
1,49.823,365.552,335.85,617.812,0.0,0.0,4,1
1,6.574,0.0,0.0,0.0,54.141,0.0,4,1
0,50.815,0.0,648.59,0.0,580.07,612.552,4,0
1,22.783,1220.478,1609.368,0.0,0.0,76.231,6,0
1,24.602,0.0,0.0,700.069,0.0,621.838,6,1
1,1.54,1028.228,1976.98,629.709,466.645,0.0,4,1
1,21.633,450.97,0.0,173.056,0.0,811.046,3,1
1,13.443,0.0,2990.789,0.0,651.193,0.0,7,0
0,19.493,632.964,0.0,847.247,1535.658,0.0,7,0
1,26.078,143.516,624.74,0.0,1054.734,44.94,7,0
1,41.409,0.0,0.0,0.0,1279.115,2128.909,8,0
0,30.906,379.222,375.437,1464.745,1504.51,1124.067,1,1
0,32.307,528.512,724.179,0.0,621.111,1431.052,1,1
0,12.663,679.935,346.605,585.638,135.495,1787.931,3,1
1,15.669,985.864,0.0,484.772,0.0,4082.974,2,1
0,53.182,485.288,0.0,388.496,0.0,343.669,7,0
1,17.707,0.0,1806.632,327.92,0.0,1791.421,7,1
1,51.187,0.0,486.969,380.778,1114.84,1363.267,1,1
0,24.597,2132.981,2298.903,322.287,691.461,1345.834,6,1
0,28.032,690.919,0.0,140.926,1076.434,2162.952,5,1
1,42.985,1760.037,0.0,1016.319,0.0,0.0,6,1
0,45.806,1127.032,1428.713,0.0,1884.924,0.0,8,0
1,26.449,377.171,0.0,742.017,0.0,635.754,1,1
0,22.565,415.915,0.0,630.512,0.0,108.165,8,1
0,27.217,196.223,1766.982,561.104,0.0,634.426,8,0
0,32.731,0.0,0.0,795.508,3042.143,1940.886,3,1
1,40.478,231.731,0.0,118.144,0.0,0.0,2,1
0,28.059,1006.938,2692.233,0.0,0.0,0.0,1,1
1,36.664,0.0,0.0,129.516,98.685,483.027,3,0
1,50.937,487.769,670.943,0.0,146.518,60.266,5,0
1,33.338,773.534,532.902,0.0,0.0,0.0,4,1
1,32.363,0.0,0.0,0.0,467.534,0.0,5,0
0,6.735,0.0,129.22,0.0,1493.154,1021.742,5,1
1,0.0,0.0,988.096,0.0,655.718,1809.424,7,1
1,33.437,0.0,875.171,0.0,0.0,0.0,2,0
0,26.672,0.0,1534.225,562.124,0.0,0.0,1,1
1,20.793,0.0,0.0,1413.38,0.0,331.745,8,1
0,31.409,1142.646,1305.005,509.493,368.233,0.0,4,1
1,27.154,0.0,0.0,56.363,1773.497,0.0,3,0
0,43.789,302.198,0.0,139.342,146.229,0.0,4,0
1,29.206,0.0,0.0,0.0,213.03,1737.514,1,1
0,17.543,986.263,0.0,220.423,2265.409,0.0,2,0
1,41.862,1072.255,1661.503,149.275,1273.827,2035.476,1,1
1,24.96,781.645,0.0,0.0,941.489,1469.197,3,1
0,35.372,418.987,778.847,1112.417,2463.945,0.0,4,0
0,21.316,69.811,130.891,0.0,848.792,0.0,5,0
0,18.902,0.0,326.822,572.266,0.0,96.777,1,1
0,29.178,1483.294,2086.329,113.329,1225.932,190.121,8,0
1,28.18,0.0,0.0,1234.466,0.0,663.454,6,1
1,34.718,651.37,1183.922,360.884,807.206,0.0,2,1
0,24.239,908.718,495.076,0.0,0.0,1083.715,2,1
1,2.291,0.0,267.577,31.284,0.0,578.594,4,1
0,21.941,894.708,3209.963,192.348,0.0,0.0,5,0
0,39.113,716.739,0.0,0.0,0.0,0.0,3,0
1,23.837,1343.176,1996.958,0.0,0.0,105.871,5,0
1,24.551,0.0,1237.688,0.0,1445.818,0.0,8,0
1,41.809,0.0,0.0,0.0,0.0,361.361,4,1
1,18.032,0.0,2405.182,222.588,909.655,389.711,5,0
1,6.401,355.755,0.0,338.098,0.0,574.793,4,1
1,25.751,257.838,0.0,0.0,101.55,2154.555,5,1
1,21.222,0.0,0.0,93.161,666.223,160.933,1,1
0,14.473,0.0,944.5,485.51,0.0,1354.828,2,1
0,25.545,525.814,0.0,78.769,0.0,541.067,4,1
0,34.881,1502.024,969.677,0.0,851.066,49.843,4,0
0,27.87,521.763,226.276,0.0,1545.388,174.883,2,0
0,32.298,615.938,0.0,0.0,223.028,238.232,6,0
1,53.388,592.089,916.377,0.0,0.0,593.756,6,0
0,23.2,478.08,127.654,267.341,481.243,0.0,3,1
0,31.897,825.583,0.0,1462.305,371.028,0.0,4,1
0,20.871,476.993,3811.648,0.0,577.193,987.012,1,0
0,16.151,16.76,0.0,0.0,0.0,1243.03,5,0
0,19.811,0.0,0.0,141.049,0.0,1082.918,1,1
0,21.297,58.167,0.0,0.0,0.0,462.721,4,1
0,33.033,424.184,0.0,785.012,475.954,1105.586,3,1
1,60.887,14.546,1441.375,0.0,514.466,1049.1,8,0
1,17.975,424.32,835.983,0.0,1009.799,1127.011,8,0
0,22.167,505.448,928.455,628.256,593.34,0.0,8,0
1,27.116,761.567,5.973,5.307,0.0,0.0,4,0
1,33.541,1053.817,114.78,0.0,1901.705,0.0,8,0
1,31.69,270.705,4.883,416.824,1709.11,281.747,3,0
1,45.977,0.0,352.568,677.552,0.0,45.983,2,1
0,0.0,0.0,1452.4,287.956,675.976,0.0,5,0
1,0.0,248.641,853.29,0.0,0.0,2107.777,8,1
1,21.058,0.0,1050.135,425.474,462.75,12.252,8,0
1,43.362,1122.632,1049.471,0.0,1468.641,481.34,8,0
0,6.081,312.546,1511.331,587.305,2653.115,1606.776,1,1
0,0.0,467.879,795.78,1000.625,1136.405,0.0,3,1
0,35.997,1107.592,880.618,0.0,634.428,0.0,1,1
0,31.411,0.0,1876.567,232.198,0.0,0.0,7,0
0,12.737,593.127,0.0,0.0,510.348,0.0,2,1
0,14.202,148.588,0.0,1537.402,1805.749,117.839,4,1
0,14.424,100.344,0.0,0.0,260.82,1819.492,3,1
1,29.547,0.0,669.497,587.969,0.0,1007.132,5,1
1,19.232,1302.642,0.0,150.223,0.0,1305.937,7,1
1,34.917,0.0,1004.585,0.0,874.353,349.476,3,0
0,0.0,674.652,318.968,0.0,582.017,0.0,6,0
0,16.004,0.0,1811.568,1057.98,0.0,0.0,4,1
0,12.235,986.993,0.0,705.325,1438.616,0.0,4,0
0,24.411,903.937,206.018,1258.407,0.0,677.754,5,1
0,20.467,283.332,1796.644,201.054,161.891,333.358,5,0
1,39.17,72.487,2109.763,331.235,291.669,79.328,2,1
1,1.969,480.0,0.0,20.373,0.0,0.0,7,0
0,28.637,1707.714,668.137,9.234,569.452,2412.308,7,1
0,35.817,0.0,803.303,0.0,1576.667,0.0,1,0
0,53.993,728.318,898.384,217.046,0.0,1274.21,8,0
0,21.255,0.0,134.909,0.0,847.372,302.009,3,0
1,32.542,207.053,1987.66,417.469,499.375,236.014,2,1
0,2.746,58.878,0.0,265.206,479.14,1535.469,1,1
0,0.0,0.0,0.0,331.102,1269.029,1835.657,7,1
0,39.827,213.198,987.517,1108.073,364.227,48.473,8,0
0,27.922,0.0,998.67,148.878,838.252,1139.163,8,0
1,44.499,888.967,2073.311,593.767,1097.451,682.086,2,0
0,8.772,0.0,1887.87,1318.845,0.0,307.809,6,1
0,35.279,570.847,107.35,901.706,639.102,514.468,5,1
1,54.163,7.752,2009.845,815.775,34.134,0.0,5,0
1,33.876,0.0,0.0,0.0,164.05,0.0,4,0
1,31.872,351.549,1567.065,298.6,0.0,0.0,8,0
0,28.12,0.0,2622.627,0.0,828.188,1246.446,3,0
0,6.008,245.814,1907.933,449.392,399.809,200.039,3,0
1,46.978,0.0,576.924,323.698,743.998,0.0,3,0
1,19.448,519.827,51.865,183.096,290.731,0.0,2,1
1,35.063,0.0,0.0,745.229,0.0,0.0,2,1
1,6.118,0.0,822.648,0.0,344.505,0.0,3,0
1,11.488,411.067,0.0,1085.523,379.892,339.527,4,1
1,48.091,0.0,0.0,674.988,576.856,157.057,1,1
0,23.138,182.323,0.0,130.445,0.0,2379.162,6,1
0,48.346,0.0,0.0,86.711,0.0,903.651,2,1
0,26.905,630.069,416.437,439.142,997.067,856.974,3,1
1,2.213,1367.194,778.337,1021.677,9.033,0.0,5,1
1,40.489,2034.936,0.0,226.9,498.368,0.0,2,1
1,19.742,279.259,1733.14,250.657,0.394,0.0,1,1
1,37.782,732.333,200.154,180.146,303.332,0.0,2,1
1,28.353,0.0,0.0,1167.934,0.0,0.0,1,1
1,6.396,1196.777,721.551,0.0,0.0,0.0,1,1
0,30.3,724.549,2806.263,153.476,831.105,0.0,2,0
0,58.747,0.0,852.193,989.524,0.0,1217.798,1,1
1,34.902,1024.168,14.573,252.326,490.347,149.94,8,0
0,27.195,54.591,0.0,806.753,761.506,0.0,2,1
1,43.055,0.0,186.705,0.0,0.0,294.318,2,0
0,30.949,528.968,731.914,55.036,0.0,1525.76,4,1
1,30.933,0.0,0.0,1001.283,2978.694,304.421,5,0
1,12.717,884.056,0.0,0.0,0.0,867.393,8,0
0,31.274,0.0,0.0,85.273,995.759,0.0,6,0
0,42.496,0.0,2195.446,313.744,2443.41,0.0,8,0
1,16.295,0.0,2170.801,0.0,1178.899,671.676,1,0
1,47.943,713.675,0.0,0.0,0.0,2287.286,8,0
0,26.716,0.0,1257.308,233.077,236.172,1801.264,2,1
0,15.571,0.0,0.0,196.142,0.0,911.969,1,1
1,41.967,0.0,2135.18,886.997,1279.866,459.005,2,1
0,23.985,199.172,744.283,1033.216,932.898,1771.123,6,1
1,38.633,0.0,1589.57,0.0,0.0,1134.412,7,0
1,23.915,0.0,0.0,232.31,0.0,0.0,2,1
1,27.162,1592.343,1263.165,547.579,0.0,0.0,2,1
1,34.91,0.0,440.791,1019.155,1395.165,655.047,5,1
0,32.073,10.022,1472.315,572.355,442.41,0.0,1,1
0,0.063,0.0,1547.841,332.912,546.483,0.0,5,0
0,12.303,0.0,528.942,543.264,0.0,0.0,8,0
0,41.012,623.875,0.0,547.311,0.0,31.026,8,0
0,26.15,836.293,1385.635,0.0,1368.875,0.0,5,0
0,20.668,21.13,377.815,277.967,356.243,0.0,8,0
0,8.98,0.0,0.0,987.13,1307.958,1166.573,7,0
1,12.884,1048.386,0.0,53.88,0.0,21.515,8,1
0,0.0,158.028,0.0,242.49,49.5,0.0,7,0
0,26.582,1344.709,0.0,34.191,1094.628,0.0,5,0
1,19.622,0.0,1773.23,0.0,1115.583,1375.564,5,0
0,14.468,347.012,663.396,181.53,1187.322,0.0,4,0
0,27.046,1467.094,0.0,339.003,0.0,0.0,1,1
1,33.096,0.0,1415.827,0.0,986.002,523.745,1,1
0,57.305,73.429,0.0,0.0,1530.009,0.0,2,0
0,6.834,412.083,564.42,0.0,194.751,0.0,1,1
0,44.231,0.0,234.444,597.945,0.0,571.383,6,1
1,41.623,17.153,1384.957,1274.614,1787.022,0.0,5,1
0,17.093,0.42,0.0,944.163,0.0,2727.19,3,1
0,30.845,0.0,0.0,0.0,1002.424,221.43,7,0
1,21.593,1018.757,0.0,648.591,245.735,948.73,1,1
0,30.6,519.701,138.484,0.0,0.0,0.0,7,0
1,49.128,382.908,1903.713,0.0,1551.453,0.0,7,0
1,36.478,745.571,0.0,0.0,0.0,0.0,3,0
0,35.121,48.169,0.0,565.397,0.0,0.0,8,0
1,21.976,0.0,1496.069,707.182,890.063,736.315,7,0
1,7.223,0.0,1732.259,115.103,889.778,1387.343,6,0
0,25.081,221.159,343.715,124.6,0.0,661.862,4,1
1,44.893,0.0,1271.658,429.988,472.604,62.023,2,0
1,6.62,0.0,0.0,488.077,0.0,0.0,2,1
0,13.229,0.0,2103.569,828.686,1087.673,1469.28,2,1
0,29.768,1600.962,3028.448,0.0,584.698,2474.818,4,1
0,14.215,0.0,1075.459,181.215,259.793,441.808,5,0
1,16.905,103.247,0.0,0.0,332.926,1286.331,7,0
0,22.07,1341.701,0.0,141.472,852.58,660.539,3,1
1,8.881,299.199,1185.39,43.342,278.208,1093.28,1,1
1,14.362,709.721,0.0,143.82,0.0,0.0,5,1
1,37.848,284.887,1976.638,0.0,2725.965,0.0,2,0
1,9.697,0.0,1155.789,0.0,1630.881,715.243,8,0
1,5.63,0.0,0.0,0.0,0.0,1573.115,2,1
1,19.18,353.546,488.718,96.539,0.0,0.0,7,0
1,38.247,0.0,0.0,0.0,50.362,0.0,5,0
0,25.243,0.0,230.898,0.0,1496.735,0.0,3,0
0,21.496,0.0,0.0,910.627,0.0,1360.637,5,1
1,28.621,1354.16,1859.714,0.0,0.0,0.0,4,1
1,3.56,1783.144,2989.214,963.427,0.0,0.0,2,1
0,34.926,361.185,0.0,1079.352,0.0,463.715,3,1
1,33.368,0.0,0.0,0.0,0.0,178.23,8,0
0,22.27,0.0,155.793,221.734,397.663,924.19,7,0
0,42.083,524.551,0.0,0.0,0.0,0.0,1,1
0,12.215,1378.889,505.454,0.0,0.0,0.0,7,0
1,43.791,59.229,1348.723,0.0,991.622,1554.945,8,0
1,30.163,0.0,2242.97,603.964,810.14,0.0,8,0
0,23.288,655.532,691.673,1300.752,916.538,1850.758,2,1
0,27.722,860.51,218.214,675.5,115.41,0.0,7,0
0,26.498,0.0,0.0,351.234,0.0,1191.851,5,1
0,45.084,334.715,481.422,158.054,179.262,0.0,3,0
0,12.926,513.297,535.545,1112.291,861.278,0.0,2,1
1,17.325,172.48,1216.748,1373.014,0.0,0.0,1,1
0,42.508,0.0,0.0,0.0,743.523,872.176,1,1
1,19.663,880.359,0.0,0.0,650.052,292.803,6,0
0,40.607,0.0,0.0,0.0,378.366,1474.393,5,1
1,51.792,0.0,0.0,910.253,145.755,1807.527,4,1
1,22.375,0.0,0.0,143.647,0.0,0.0,8,0
1,37.539,1039.552,0.0,272.615,0.0,0.0,5,1
1,11.848,620.832,854.055,0.0,2278.383,0.0,3,0
1,38.566,277.183,0.0,0.0,324.191,0.0,5,0
1,30.792,0.0,0.0,4.531,0.0,1459.425,3,1
0,34.623,0.0,0.0,286.389,328.597,888.38,6,0
1,18.962,0.0,0.0,0.0,700.25,0.0,8,0
0,4.745,0.0,2259.973,0.0,1034.702,288.342,8,0
1,35.046,0.0,0.0,0.0,58.232,1774.521,6,1
1,0.0,0.0,0.0,846.661,777.412,2303.411,6,1
0,23.557,17.891,0.0,307.079,2154.316,572.354,4,0
1,41.177,616.422,1616.316,512.808,1416.876,0.0,6,0
0,30.687,194.048,622.115,0.0,2884.33,612.151,5,0
0,55.277,736.7,0.0,0.0,0.0,1281.486,1,1
0,42.352,1096.938,0.0,0.0,2153.808,535.864,3,0
0,18.845,907.811,2463.816,0.0,0.0,1062.841,7,0
1,28.382,525.831,362.437,365.447,698.923,674.919,3,1
1,27.337,227.711,231.92,2010.005,1115.724,0.0,1,1
0,5.85,0.0,0.0,559.293,0.0,0.0,8,1
1,14.834,700.964,0.0,1702.138,406.761,0.0,7,1
1,20.149,1311.836,257.954,488.511,1311.507,1418.686,5,1
0,0.0,442.369,840.582,0.0,0.0,0.0,4,0
1,28.665,1466.218,1769.501,364.833,2146.322,778.698,2,1
0,24.513,0.0,0.0,1167.158,0.0,618.877,5,1
0,4.579,0.0,0.0,1194.555,2443.661,1965.507,6,1
1,33.659,775.881,0.0,0.0,1411.459,256.236,7,0
1,38.022,391.789,445.823,311.783,211.302,0.0,8,0
1,31.178,1073.958,275.96,0.0,0.0,979.214,5,1
0,23.463,209.943,303.974,631.814,0.0,2544.958,3,1
0,36.28,0.0,939.715,1039.879,160.625,1048.003,3,1
1,37.523,81.164,0.0,192.288,256.655,0.0,4,0
1,32.304,0.0,1570.97,0.0,1690.749,0.0,6,0
1,16.455,0.0,970.143,371.673,2475.52,0.0,7,0
1,31.872,852.089,66.201,403.777,529.318,2403.477,4,1
0,44.737,787.312,2371.09,215.441,0.0,0.0,4,0
1,19.647,455.953,2317.699,270.08,0.0,0.0,1,1
0,57.371,0.0,1569.474,72.664,108.6,133.642,7,0
0,20.641,0.0,0.0,727.735,0.0,0.0,2,1
1,28.454,0.0,2344.734,582.287,0.0,1946.033,2,1
1,18.585,984.747,1403.71,0.0,2616.84,0.0,7,0
1,31.126,0.0,2857.69,0.0,642.875,1539.675,6,0
0,3.609,0.0,1934.958,27.55,0.0,428.197,4,0
1,20.355,239.368,2344.011,582.629,1208.264,1567.378,8,0
1,12.71,0.0,1504.386,252.912,0.0,1961.75,3,1
0,29.895,1184.434,2068.432,0.0,0.0,389.038,2,1
1,41.922,0.0,2842.948,316.45,0.0,0.0,8,0
0,37.044,0.0,709.866,0.0,2129.965,369.488,7,0
